fecha,tpm,imacec,ipc,dolar
2020-01-14,1.75,,,777.66
2020-01-15,1.75,,,772.29
2020-01-16,1.75,,,772.01
2020-01-17,1.75,,,773.36
2020-01-20,1.75,,,771.38
2020-01-21,1.75,,,769.93
2020-01-22,1.75,,,770.5
2020-01-23,1.75,,,772.12
2020-01-24,1.75,,,771.94
2020-01-27,1.75,,,776.52
2020-01-28,1.75,,,787.86
2020-01-29,1.75,,,788.13
2020-01-30,1.75,,,788.18
2020-01-31,1.75,,,797.96
2020-02-01,,2.7,0.4,
2020-02-03,1.75,,,799.11
2020-02-04,1.75,,,790.92
2020-02-05,1.75,,,781.78
2020-02-06,1.75,,,776.99
2020-02-07,1.75,,,779.12
2020-02-10,1.75,,,788.8
2020-02-11,1.75,,,795.88
2020-02-12,1.75,,,792.48
2020-02-13,1.75,,,788.33
2020-02-14,1.75,,,795.12
2020-02-17,1.75,,,792.73
2020-02-18,1.75,,,791.95
2020-02-19,1.75,,,796.9
2020-02-20,1.75,,,797.4
2020-02-21,1.75,,,804.74
2020-02-24,1.75,,,809.82
2020-02-25,1.75,,,810.2
2020-02-26,1.75,,,807.96
2020-02-27,1.75,,,811.1
2020-02-28,1.75,,,816.26
2020-03-01,,-3.5,0.3,
2020-03-02,1.75,,,818.32
2020-03-03,1.75,,,817.45
2020-03-04,1.75,,,809.81
2020-03-05,1.75,,,812.19
2020-03-06,1.75,,,823.28
2020-03-09,1.75,,,828.95
2020-03-10,1.75,,,841.06
2020-03-11,1.75,,,834.22
2020-03-12,1.75,,,835.48
2020-03-13,1.75,,,852.06
2020-03-16,1.75,,,836.66
2020-03-17,1.0,,,850.51
2020-03-18,1.0,,,855.09
2020-03-19,1.0,,,862.69
2020-03-20,1.0,,,867.83
2020-03-23,1.0,,,851.01
2020-03-24,1.0,,,861.07
2020-03-25,1.0,,,847.04
2020-03-26,1.0,,,843.96
2020-03-27,1.0,,,836.05
2020-03-30,1.0,,,835.23
2020-03-31,1.0,,,846.3
2020-04-01,0.5,-14.1,0.0,852.03
2020-04-02,0.5,,,863.81
2020-04-03,0.5,,,861.89
2020-04-06,0.5,,,863.99
2020-04-07,0.5,,,853.91
2020-04-08,0.5,,,842.05
2020-04-09,0.5,,,851.9
2020-04-13,0.5,,,839.49
2020-04-14,0.5,,,844.57
2020-04-15,0.5,,,848.63
2020-04-16,0.5,,,859.31
2020-04-17,0.5,,,852.52
2020-04-20,0.5,,,849.45
2020-04-21,0.5,,,856.23
2020-04-22,0.5,,,862.06
2020-04-23,0.5,,,856.51
2020-04-24,0.5,,,858.87
2020-04-27,0.5,,,859.95
2020-04-28,0.5,,,856.76
2020-04-29,0.5,,,850.41
2020-04-30,0.5,,,836.62
2020-05-01,,-15.3,-0.1,
2020-05-04,0.5,,,837.92
2020-05-05,0.5,,,838.74
2020-05-06,0.5,,,832.84
2020-05-07,0.5,,,839.08
2020-05-08,0.5,,,836.27
2020-05-11,0.5,,,827.65
2020-05-12,0.5,,,826.05
2020-05-13,0.5,,,821.88
2020-05-14,0.5,,,820.38
2020-05-15,0.5,,,822.93
2020-05-18,0.5,,,823.86
2020-05-19,0.5,,,820.65
2020-05-20,0.5,,,819.08
2020-05-22,0.5,,,806.17
2020-05-25,0.5,,,805.75
2020-05-26,0.5,,,803.74
2020-05-27,0.5,,,802.1
2020-05-28,0.5,,,816.47
2020-05-29,0.5,,,812.74
2020-06-01,0.5,-12.4,-0.1,806.32
2020-06-02,0.5,,,796.46
2020-06-03,0.5,,,782.86
2020-06-04,0.5,,,769.13
2020-06-05,0.5,,,775.58
2020-06-08,0.5,,,764.97
2020-06-09,0.5,,,769.26
2020-06-10,0.5,,,771.96
2020-06-11,0.5,,,767.93
2020-06-12,0.5,,,784.65
2020-06-15,0.5,,,790.73
2020-06-16,0.5,,,796.87
2020-06-17,0.5,,,779.1
2020-06-18,0.5,,,798.53
2020-06-19,0.5,,,812.19
2020-06-22,0.5,,,817.33
2020-06-23,0.5,,,816.02
2020-06-24,0.5,,,817.9
2020-06-25,0.5,,,820.68
2020-06-26,0.5,,,813.25
2020-06-30,0.5,,,816.36
2020-07-01,0.5,-10.7,0.1,821.23
2020-07-02,0.5,,,816.29
2020-07-03,0.5,,,803.98
2020-07-06,0.5,,,801.46
2020-07-07,0.5,,,798.79
2020-07-08,0.5,,,793.88
2020-07-09,0.5,,,786.18
2020-07-10,0.5,,,781.74
2020-07-13,0.5,,,790.82
2020-07-14,0.5,,,788.22
2020-07-15,0.5,,,787.87
2020-07-16,0.5,,,
2020-07-17,0.5,,,787.5
2020-07-20,0.0,,,787.26
2020-07-21,0.5,,,786.04
2020-07-22,0.5,,,777.66
2020-07-23,0.5,,,769.06
2020-07-24,0.5,,,767.17
2020-07-27,0.5,,,768.63
2020-07-28,0.5,,,768.81
2020-07-29,0.5,,,767.82
2020-07-30,0.5,,,759.18
2020-07-31,0.5,,,754.45
2020-08-01,,-11.3,0.1,
2020-08-03,0.5,,,757.06
2020-08-04,0.5,,,761.34
2020-08-05,0.5,,,767.98
2020-08-06,0.5,,,774.82
2020-08-07,0.5,,,777.18
2020-08-10,0.5,,,784.28
2020-08-11,0.5,,,796.58
2020-08-12,0.5,,,793.61
2020-08-13,0.5,,,792.69
2020-08-14,0.5,,,793.32
2020-08-17,0.5,,,796.73
2020-08-18,0.5,,,803.4
2020-08-19,0.5,,,796.23
2020-08-20,0.5,,,784.25
2020-08-21,0.5,,,785.84
2020-08-24,0.5,,,790.88
2020-08-25,0.5,,,786.17
2020-08-26,0.5,,,784.44
2020-08-27,0.5,,,786.91
2020-08-28,0.5,,,784.27
2020-08-31,0.5,,,779.92
2020-09-01,0.5,-5.3,0.6,776.46
2020-09-02,0.5,,,770.59
2020-09-03,0.5,,,771.45
2020-09-04,0.5,,,773.71
2020-09-07,0.5,,,773.76
2020-09-08,0.5,,,773.24
2020-09-09,0.5,,,776.65
2020-09-10,0.5,,,767.87
2020-09-11,0.5,,,764.99
2020-09-14,0.5,,,768.34
2020-09-15,0.5,,,767.01
2020-09-16,0.5,,,760.01
2020-09-17,0.5,,,761.54
2020-09-21,0.5,,,764.34
2020-09-22,0.5,,,772.83
2020-09-23,0.5,,,773.4
2020-09-24,0.5,,,781.44
2020-09-25,0.5,,,788.02
2020-09-28,0.5,,,787.15
2020-09-29,0.5,,,784.19
2020-09-30,0.5,,,784.46
2020-10-01,0.5,-1.2,0.7,788.15
2020-10-02,0.5,,,785.04
2020-10-05,0.5,,,790.81
2020-10-06,0.5,,,794.34
2020-10-07,0.5,,,797.35
2020-10-08,0.5,,,795.05
2020-10-09,0.5,,,797.25
2020-10-13,0.5,,,796.05
2020-10-14,0.5,,,797.66
2020-10-15,0.5,,,798.56
2020-10-16,0.5,,,801.91
2020-10-19,0.5,,,795.68
2020-10-20,0.5,,,788.27
2020-10-21,0.5,,,786.66
2020-10-22,0.5,,,784.07
2020-10-23,0.5,,,781.41
2020-10-26,0.5,,,777.72
2020-10-27,0.5,,,779.57
2020-10-28,0.5,,,772.05
2020-10-29,0.5,,,775.56
2020-10-30,0.5,,,770.45
2020-11-01,,0.3,-0.1,
2020-11-02,0.5,,,771.92
2020-11-03,0.5,,,769.17
2020-11-04,0.5,,,758.53
2020-11-05,0.5,,,757.16
2020-11-06,0.5,,,752.01
2020-11-09,0.5,,,759.25
2020-11-10,0.5,,,753.75
2020-11-11,0.5,,,760.9
2020-11-12,0.5,,,757.42
2020-11-13,0.5,,,757.43
2020-11-16,0.5,,,766.7
2020-11-17,0.5,,,767.86
2020-11-18,0.5,,,767.05
2020-11-19,0.5,,,758.1
2020-11-20,0.5,,,758.62
2020-11-23,0.5,,,761.55
2020-11-24,0.5,,,765.96
2020-11-25,0.5,,,772.83
2020-11-26,0.5,,,771.68
2020-11-27,0.5,,,766.0
2020-11-30,0.5,,,766.69
2020-12-01,0.5,-0.4,0.3,767.29
2020-12-02,0.5,,,760.16
2020-12-03,0.5,,,755.34
2020-12-04,0.5,,,752.03
2020-12-07,0.5,,,747.61
2020-12-09,0.5,,,744.82
2020-12-10,0.5,,,739.45
2020-12-11,0.5,,,738.17
2020-12-14,0.5,,,733.55
2020-12-15,0.5,,,731.58
2020-12-16,0.5,,,734.23
2020-12-17,0.5,,,735.09
2020-12-18,0.5,,,723.44
2020-12-21,0.5,,,723.85
2020-12-22,0.5,,,730.7
2020-12-23,0.5,,,728.96
2020-12-24,0.5,,,716.25
2020-12-28,0.5,,,710.26
2020-12-29,0.5,,,710.64
2020-12-30,0.5,,,711.24
2021-01-01,,-3.1,0.7,
2021-01-04,0.5,,,710.95
2021-01-05,0.5,,,702.93
2021-01-06,0.5,,,702.29
2021-01-07,0.5,,,696.18
2021-01-08,0.5,,,709.99
2021-01-11,0.5,,,713.28
2021-01-12,0.5,,,718.89
2021-01-13,0.5,,,725.24
2021-01-14,0.5,,,739.72
2021-01-15,0.5,,,735.35
2021-01-18,0.5,,,735.06
2021-01-19,0.5,,,736.11
2021-01-20,0.5,,,733.73
2021-01-21,0.5,,,730.38
2021-01-22,0.5,,,715.56
2021-01-25,0.5,,,724.26
2021-01-26,0.5,,,731.92
2021-01-27,0.5,,,731.0
2021-01-28,0.5,,,736.88
2021-01-29,0.5,,,741.4
2021-02-01,0.5,-2.2,0.2,734.62
2021-02-02,0.5,,,731.66
2021-02-03,0.5,,,734.86
2021-02-04,0.5,,,730.53
2021-02-05,0.5,,,737.23
2021-02-08,0.5,,,736.65
2021-02-09,0.5,,,735.07
2021-02-10,0.5,,,733.13
2021-02-11,0.5,,,728.9
2021-02-12,0.5,,,722.52
2021-02-15,0.5,,,724.39
2021-02-16,0.5,,,718.45
2021-02-17,0.5,,,717.38
2021-02-18,0.5,,,719.78
2021-02-19,0.5,,,712.14
2021-02-22,0.5,,,707.12
2021-02-23,0.5,,,709.65
2021-02-24,0.5,,,706.76
2021-02-25,0.5,,,703.65
2021-02-26,0.5,,,708.04
2021-03-01,0.5,6.4,0.4,719.91
2021-03-02,0.5,,,721.2
2021-03-03,0.5,,,726.74
2021-03-04,0.5,,,731.3
2021-03-05,0.5,,,729.15
2021-03-08,0.5,,,733.11
2021-03-09,0.5,,,738.46
2021-03-10,0.5,,,733.42
2021-03-11,0.5,,,728.89
2021-03-12,0.5,,,718.4
2021-03-15,0.5,,,718.37
2021-03-16,0.5,,,721.49
2021-03-17,0.5,,,723.47
2021-03-18,0.5,,,730.93
2021-03-19,0.5,,,724.59
2021-03-22,0.5,,,717.96
2021-03-23,0.5,,,716.46
2021-03-24,0.5,,,720.62
2021-03-25,0.5,,,723.35
2021-03-26,0.5,,,730.82
2021-03-29,0.5,,,729.5
2021-03-30,0.5,,,736.17
2021-03-31,0.5,,,732.11
2021-04-01,0.5,14.1,0.4,721.82
2021-04-05,0.5,,,717.12
2021-04-06,0.5,,,717.9
2021-04-07,0.5,,,718.17
2021-04-08,0.5,,,714.21
2021-04-09,0.5,,,708.09
2021-04-12,0.5,,,711.23
2021-04-13,0.5,,,709.51
2021-04-14,0.5,,,708.71
2021-04-15,0.5,,,707.25
2021-04-16,0.5,,,701.98
2021-04-19,0.5,,,701.55
2021-04-20,0.5,,,700.96
2021-04-21,0.5,,,697.19
2021-04-22,0.5,,,696.8
2021-04-23,0.5,,,705.41
2021-04-26,0.5,,,712.54
2021-04-27,0.5,,,707.05
2021-04-28,0.5,,,702.02
2021-04-29,0.5,,,700.15
2021-04-30,0.5,,,705.09
2021-05-01,,18.1,0.3,
2021-05-03,0.5,,,711.06
2021-05-04,0.5,,,706.29
2021-05-05,0.5,,,705.25
2021-05-06,0.5,,,703.09
2021-05-07,0.5,,,701.27
2021-05-10,0.5,,,694.47
2021-05-11,0.5,,,693.74
2021-05-12,0.5,,,700.04
2021-05-13,0.5,,,707.19
2021-05-14,0.5,,,708.64
2021-05-17,0.5,,,703.17
2021-05-18,0.5,,,715.62
2021-05-19,0.5,,,713.63
2021-05-20,0.5,,,715.31
2021-05-24,0.5,,,716.41
2021-05-25,0.5,,,727.09
2021-05-26,0.5,,,734.75
2021-05-27,0.5,,,732.82
2021-05-28,0.5,,,730.43
2021-05-31,0.5,,,724.92
2021-06-01,0.5,20.1,0.1,722.11
2021-06-02,0.5,,,721.52
2021-06-03,0.5,,,720.44
2021-06-04,0.5,,,719.93
2021-06-07,0.5,,,717.12
2021-06-08,0.5,,,716.06
2021-06-09,0.5,,,717.82
2021-06-10,0.5,,,718.98
2021-06-11,0.5,,,720.77
2021-06-14,0.5,,,720.28
2021-06-15,0.5,,,719.17
2021-06-16,0.5,,,725.11
2021-06-17,0.5,,,726.62
2021-06-18,0.5,,,735.69
2021-06-22,0.5,,,746.17
2021-06-23,0.5,,,749.34
2021-06-24,0.5,,,735.13
2021-06-25,0.5,,,731.1
2021-06-29,0.5,,,732.25
2021-06-30,0.5,,,735.28
2021-07-01,0.5,18.1,0.8,727.76
2021-07-02,0.5,,,737.79
2021-07-05,0.5,,,735.06
2021-07-06,0.5,,,734.66
2021-07-07,0.5,,,743.25
2021-07-08,0.5,,,751.36
2021-07-09,0.5,,,753.67
2021-07-12,0.5,,,748.7
2021-07-13,0.5,,,744.1
2021-07-14,0.5,,,746.56
2021-07-15,0.75,,,747.93
2021-07-19,0.75,,,754.17
2021-07-20,0.75,,,759.71
2021-07-21,0.75,,,758.85
2021-07-22,0.75,,,755.37
2021-07-23,0.75,,,750.81
2021-07-26,0.75,,,758.44
2021-07-27,0.75,,,764.21
2021-07-28,0.75,,,761.03
2021-07-29,0.75,,,767.29
2021-07-30,0.75,,,758.53
2021-08-01,,19.1,0.4,
2021-08-02,0.75,,,760.2
2021-08-03,0.75,,,761.39
2021-08-04,0.75,,,774.54
2021-08-05,0.75,,,775.54
2021-08-06,0.75,,,776.69
2021-08-09,0.75,,,784.5
2021-08-10,0.75,,,787.4
2021-08-11,0.75,,,780.08
2021-08-12,0.75,,,773.01
2021-08-13,0.75,,,772.78
2021-08-16,0.75,,,774.25
2021-08-17,0.75,,,784.18
2021-08-18,0.75,,,789.62
2021-08-19,0.75,,,787.71
2021-08-20,0.75,,,789.98
2021-08-23,0.75,,,786.43
2021-08-24,0.75,,,783.3
2021-08-25,0.75,,,782.17
2021-08-26,0.75,,,783.03
2021-08-27,0.75,,,785.06
2021-08-30,0.75,,,784.39
2021-08-31,0.75,,,779.97
2021-09-01,1.5,15.6,1.2,775.14
2021-09-02,1.5,,,767.1
2021-09-03,1.5,,,768.36
2021-09-06,1.5,,,766.53
2021-09-07,1.5,,,770.33
2021-09-08,1.5,,,777.94
2021-09-09,1.5,,,787.51
2021-09-10,1.5,,,791.28
2021-09-13,1.5,,,789.91
2021-09-14,1.5,,,784.26
2021-09-15,1.5,,,783.25
2021-09-16,1.5,,,781.85
2021-09-20,1.5,,,780.59
2021-09-21,1.5,,,788.05
2021-09-22,1.5,,,785.1
2021-09-23,1.5,,,785.03
2021-09-24,1.5,,,787.24
2021-09-27,1.5,,,788.98
2021-09-28,1.5,,,795.48
2021-09-29,1.5,,,798.63
2021-09-30,1.5,,,803.59
2021-10-01,1.5,15.0,1.3,811.9
2021-10-04,1.5,,,803.9
2021-10-05,1.5,,,805.89
2021-10-06,1.5,,,810.63
2021-10-07,1.5,,,816.28
2021-10-08,1.5,,,813.62
2021-10-12,1.5,,,820.18
2021-10-13,1.5,,,827.56
2021-10-14,2.75,,,820.19
2021-10-15,2.75,,,816.81
2021-10-18,2.75,,,826.19
2021-10-19,2.75,,,820.29
2021-10-20,2.75,,,813.33
2021-10-21,2.75,,,811.55
2021-10-22,2.75,,,817.61
2021-10-25,2.75,,,816.58
2021-10-26,2.75,,,810.16
2021-10-27,2.75,,,806.55
2021-10-28,2.75,,,804.32
2021-10-29,2.75,,,805.47
2021-11-01,,14.3,0.5,
2021-11-02,2.75,,,810.91
2021-11-03,2.75,,,814.42
2021-11-04,2.75,,,815.52
2021-11-05,2.75,,,815.58
2021-11-08,2.75,,,812.4
2021-11-09,2.75,,,806.61
2021-11-10,2.75,,,797.78
2021-11-11,2.75,,,791.71
2021-11-12,2.75,,,791.3
2021-11-15,2.75,,,797.8
2021-11-16,2.75,,,801.96
2021-11-17,2.75,,,806.24
2021-11-18,2.75,,,819.56
2021-11-19,2.75,,,834.57
2021-11-22,2.75,,,832.72
2021-11-23,2.75,,,808.14
2021-11-24,2.75,,,809.94
2021-11-25,2.75,,,811.7
2021-11-26,2.75,,,819.59
2021-11-29,2.75,,,829.94
2021-11-30,2.75,,,836.73
2021-12-01,2.75,10.1,0.8,837.55
2021-12-02,2.75,,,828.17
2021-12-03,2.75,,,837.72
2021-12-06,2.75,,,837.69
2021-12-07,2.75,,,842.32
2021-12-09,2.75,,,839.53
2021-12-10,2.75,,,841.32
2021-12-13,2.75,,,849.16
2021-12-14,2.75,,,843.43
2021-12-15,4.0,,,846.43
2021-12-16,4.0,,,848.52
2021-12-17,4.0,,,849.65
2021-12-20,4.0,,,846.64
2021-12-21,4.0,,,863.21
2021-12-22,4.0,,,868.76
2021-12-23,4.0,,,866.25
2021-12-24,4.0,,,857.14
2021-12-27,4.0,,,863.29
2021-12-28,4.0,,,858.59
2021-12-29,4.0,,,855.94
2021-12-30,4.0,,,850.25
2022-01-01,,9.0,1.2,
2022-01-03,4.0,,,844.69
2022-01-04,4.0,,,851.43
2022-01-05,4.0,,,852.03
2022-01-06,4.0,,,841.63
2022-01-07,4.0,,,838.88
2022-01-10,4.0,,,831.59
2022-01-11,4.0,,,831.39
2022-01-12,4.0,,,832.6
2022-01-13,4.0,,,826.51
2022-01-14,4.0,,,821.87
2022-01-17,4.0,,,815.39
2022-01-18,4.0,,,822.0
2022-01-19,4.0,,,820.6
2022-01-20,4.0,,,813.46
2022-01-21,4.0,,,805.25
2022-01-24,4.0,,,799.23
2022-01-25,4.0,,,800.31
2022-01-26,4.0,,,806.06
2022-01-27,5.5,,,798.86
2022-01-28,5.5,,,799.15
2022-01-31,5.5,,,810.12
2022-02-01,5.5,6.8,0.3,803.88
2022-02-02,5.5,,,801.52
2022-02-03,5.5,,,805.95
2022-02-04,5.5,,,817.29
2022-02-07,5.5,,,825.58
2022-02-08,5.5,,,826.93
2022-02-09,5.5,,,824.33
2022-02-10,5.5,,,820.79
2022-02-11,5.5,,,804.2
2022-02-14,5.5,,,806.24
2022-02-15,5.5,,,812.24
2022-02-16,5.5,,,804.17
2022-02-17,5.5,,,799.55
2022-02-18,5.5,,,798.98
2022-02-21,5.5,,,793.91
2022-02-22,5.5,,,799.99
2022-02-23,5.5,,,796.25
2022-02-24,5.5,,,787.05
2022-02-25,5.5,,,807.26
2022-02-28,5.5,,,805.25
2022-03-01,5.5,7.2,1.9,798.01
2022-03-02,5.5,,,803.27
2022-03-03,5.5,,,807.31
2022-03-04,5.5,,,800.97
2022-03-07,5.5,,,806.89
2022-03-08,5.5,,,808.6
2022-03-09,5.5,,,812.03
2022-03-10,5.5,,,803.57
2022-03-11,5.5,,,806.03
2022-03-14,5.5,,,802.48
2022-03-15,5.5,,,808.41
2022-03-16,5.5,,,815.03
2022-03-17,5.5,,,803.55
2022-03-18,5.5,,,798.13
2022-03-21,5.5,,,802.23
2022-03-22,5.5,,,798.5
2022-03-23,5.5,,,793.22
2022-03-24,5.5,,,794.44
2022-03-25,5.5,,,789.87
2022-03-28,5.5,,,785.89
2022-03-29,5.5,,,778.62
2022-03-30,7.0,,,777.1
2022-03-31,7.0,,,787.16
2022-04-01,7.0,6.9,1.4,787.98
2022-04-04,7.0,,,783.45
2022-04-05,7.0,,,779.33
2022-04-06,7.0,,,783.28
2022-04-07,7.0,,,794.58
2022-04-08,7.0,,,807.88
2022-04-11,7.0,,,814.28
2022-04-12,7.0,,,818.53
2022-04-13,7.0,,,806.73
2022-04-14,7.0,,,804.78
2022-04-18,7.0,,,814.73
2022-04-19,7.0,,,817.7
2022-04-20,7.0,,,818.18
2022-04-21,7.0,,,816.29
2022-04-22,7.0,,,817.85
2022-04-25,7.0,,,834.45
2022-04-26,7.0,,,850.85
2022-04-27,7.0,,,847.57
2022-04-28,7.0,,,847.44
2022-04-29,7.0,,,856.58
2022-05-01,,6.4,1.2,
2022-05-02,7.0,,,850.78
2022-05-03,7.0,,,860.64
2022-05-04,7.0,,,856.74
2022-05-05,7.0,,,859.33
2022-05-06,8.25,,,863.1
2022-05-09,8.25,,,857.58
2022-05-10,8.25,,,867.87
2022-05-11,8.25,,,868.06
2022-05-12,8.25,,,861.76
2022-05-13,8.25,,,867.93
2022-05-16,8.25,,,861.04
2022-05-17,8.25,,,857.98
2022-05-18,8.25,,,850.78
2022-05-19,8.25,,,849.9
2022-05-20,8.25,,,842.38
2022-05-23,8.25,,,833.58
2022-05-24,8.25,,,829.59
2022-05-25,8.25,,,833.99
2022-05-26,8.25,,,835.43
2022-05-27,8.25,,,829.61
2022-05-28,8.25,,,
2022-05-30,8.25,,,822.25
2022-05-31,8.25,,,826.26
2022-06-01,8.25,3.7,0.9,824.35
2022-06-02,8.25,,,825.28
2022-06-03,8.25,,,815.56
2022-06-06,8.25,,,813.38
2022-06-07,8.25,,,817.99
2022-06-08,9.0,,,828.99
2022-06-09,9.0,,,821.66
2022-06-10,9.0,,,827.19
2022-06-13,9.0,,,838.61
2022-06-14,9.0,,,863.33
2022-06-15,9.0,,,866.79
2022-06-16,9.0,,,863.95
2022-06-17,9.0,,,869.62
2022-06-20,9.0,,,875.65
2022-06-22,9.0,,,880.82
2022-06-23,9.0,,,886.64
2022-06-24,9.0,,,898.8
2022-06-28,9.0,,,911.49
2022-06-29,9.0,,,905.32
2022-06-30,9.0,,,919.97
2022-07-01,9.0,1.0,1.4,932.08
2022-07-04,9.0,,,934.54
2022-07-05,9.0,,,927.53
2022-07-06,9.0,,,948.51
2022-07-07,9.0,,,972.66
2022-07-08,9.0,,,959.7
2022-07-11,9.0,,,966.74
2022-07-12,9.0,,,989.95
2022-07-13,9.0,,,1008.81
2022-07-14,9.75,,,1010.16
2022-07-15,9.75,,,1042.97
2022-07-18,9.75,,,988.22
2022-07-19,9.75,,,940.9
2022-07-20,9.75,,,929.83
2022-07-21,9.75,,,919.93
2022-07-22,9.75,,,927.49
2022-07-25,9.75,,,932.83
2022-07-26,9.75,,,941.03
2022-07-27,9.75,,,922.04
2022-07-28,9.75,,,920.49
2022-07-29,9.75,,,911.42
2022-08-01,9.75,0.0,1.2,905.1
2022-08-02,9.75,,,893.19
2022-08-03,9.75,,,897.22
2022-08-04,9.75,,,907.82
2022-08-05,9.75,,,903.91
2022-08-08,9.75,,,914.49
2022-08-09,9.75,,,906.03
2022-08-10,9.75,,,900.78
2022-08-11,9.75,,,889.38
2022-08-12,9.75,,,882.33
2022-08-16,9.75,,,882.72
2022-08-17,9.75,,,882.2
2022-08-18,9.75,,,895.76
2022-08-19,9.75,,,918.2
2022-08-22,9.75,,,945.35
2022-08-23,9.75,,,945.47
2022-08-24,9.75,,,926.94
2022-08-25,9.75,,,915.6
2022-08-26,9.75,,,910.03
2022-08-29,9.75,,,900.22
2022-08-30,9.75,,,890.9
2022-08-31,9.75,,,882.11
2022-09-01,9.75,-0.4,0.9,898.04
2022-09-02,9.75,,,898.24
2022-09-05,9.75,,,885.52
2022-09-06,9.75,,,866.28
2022-09-07,10.75,,,888.51
2022-09-08,10.75,,,886.34
2022-09-09,10.75,,,881.04
2022-09-12,10.75,,,885.15
2022-09-13,10.75,,,898.69
2022-09-14,10.75,,,910.27
2022-09-15,10.75,,,917.11
2022-09-20,10.75,,,922.6
2022-09-21,10.75,,,928.25
2022-09-22,10.75,,,938.82
2022-09-23,10.75,,,943.07
2022-09-26,10.75,,,965.18
2022-09-27,10.75,,,987.07
2022-09-28,10.75,,,982.83
2022-09-29,10.75,,,971.14
2022-09-30,10.75,,,966.0
2022-10-01,,-1.2,0.5,
2022-10-03,10.75,,,960.24
2022-10-04,10.75,,,955.42
2022-10-05,10.75,,,931.12
2022-10-06,10.75,,,942.02
2022-10-07,10.75,,,943.92
2022-10-08,10.75,,,
2022-10-11,10.75,,,945.06
2022-10-12,10.75,,,933.88
2022-10-13,11.25,,,933.14
2022-10-14,11.25,,,944.75
2022-10-17,11.25,,,950.72
2022-10-18,11.25,,,967.73
2022-10-19,11.25,,,972.03
2022-10-20,11.25,,,978.06
2022-10-21,11.25,,,972.08
2022-10-24,11.25,,,978.49
2022-10-25,11.25,,,983.91
2022-10-26,11.25,,,971.12
2022-10-27,11.25,,,953.0
2022-10-28,11.25,,,945.31
2022-11-01,,-2.5,1.0,
2022-11-02,11.25,,,936.35
2022-11-03,11.25,,,937.79
2022-11-04,11.25,,,948.74
2022-11-07,11.25,,,932.37
2022-11-08,11.25,,,919.58
2022-11-09,11.25,,,907.35
2022-11-10,11.25,,,904.42
2022-11-11,11.25,,,893.54
2022-11-14,11.25,,,887.46
2022-11-15,11.25,,,898.72
2022-11-16,11.25,,,889.14
2022-11-17,11.25,,,895.68
2022-11-18,11.25,,,920.86
2022-11-21,11.25,,,929.3
2022-11-22,11.25,,,947.06
2022-11-23,11.25,,,935.29
2022-11-24,11.25,,,924.63
2022-11-25,11.25,,,911.96
2022-11-28,11.25,,,915.81
2022-11-29,11.25,,,916.36
2022-11-30,11.25,,,905.7
2022-12-01,11.25,-1.0,0.3,894.82
2022-12-02,11.25,,,885.77
2022-12-05,11.25,,,881.87
2022-12-06,11.25,,,886.26
2022-12-07,11.25,,,884.74
2022-12-08,11.25,,,
2022-12-09,11.25,,,878.58
2022-12-12,11.25,,,861.51
2022-12-13,11.25,,,860.03
2022-12-14,11.25,,,858.07
2022-12-15,11.25,,,862.85
2022-12-16,11.25,,,875.56
2022-12-19,11.25,,,885.99
2022-12-20,11.25,,,888.27
2022-12-21,11.25,,,889.65
2022-12-22,11.25,,,879.48
2022-12-23,11.25,,,867.01
2022-12-26,11.25,,,876.22
2022-12-27,11.25,,,879.19
2022-12-28,11.25,,,876.75
2022-12-29,11.25,,,856.76
2022-12-30,11.25,,,859.51
2023-01-01,,0.4,0.8,
2023-01-03,11.25,,,855.86
2023-01-04,11.25,,,852.14
2023-01-05,11.25,,,855.1
2023-01-06,11.25,,,856.31
2023-01-09,11.25,,,846.38
2023-01-10,11.25,,,837.19
2023-01-11,11.25,,,833.73
2023-01-12,11.25,,,825.67
2023-01-13,11.25,,,822.32
2023-01-16,11.25,,,824.33
2023-01-17,11.25,,,821.59
2023-01-18,11.25,,,820.89
2023-01-19,11.25,,,812.45
2023-01-20,11.25,,,828.74
2023-01-23,11.25,,,821.02
2023-01-24,11.25,,,814.11
2023-01-25,11.25,,,805.45
2023-01-26,11.25,,,803.68
2023-01-27,11.25,,,802.58
2023-01-30,11.25,,,803.14
2023-01-31,11.25,,,810.37
2023-02-01,11.25,-0.5,-0.1,804.28
2023-02-02,11.25,,,791.8
2023-02-03,11.25,,,781.49
2023-02-06,11.25,,,788.88
2023-02-07,11.25,,,804.79
2023-02-08,11.25,,,799.46
2023-02-09,11.25,,,793.19
2023-02-10,11.25,,,796.27
2023-02-13,11.25,,,800.78
2023-02-14,11.25,,,793.79
2023-02-15,11.25,,,789.49
2023-02-16,11.25,,,792.62
2023-02-17,11.25,,,794.35
2023-02-20,11.25,,,792.25
2023-02-21,11.25,,,791.7
2023-02-22,11.25,,,797.75
2023-02-23,11.25,,,799.42
2023-02-24,11.25,,,802.93
2023-02-27,11.25,,,818.67
2023-02-28,11.25,,,831.24
2023-03-01,11.25,-2.1,1.1,829.97
2023-03-02,11.25,,,815.24
2023-03-03,11.25,,,814.56
2023-03-06,11.25,,,808.91
2023-03-07,11.25,,,803.0
2023-03-08,11.25,,,798.18
2023-03-09,11.25,,,802.88
2023-03-10,11.25,,,800.88
2023-03-13,11.25,,,797.19
2023-03-14,11.25,,,803.14
2023-03-15,11.25,,,800.71
